0,1,2,3,4
0.8413621512456628,0.00016975201190760108,0.7782712782258623,0.7169551414657606,0.8813764870823275
0.8449409082872841,0.00016776686674827872,0.7782712782258623,0.7169551414657606,0.8813764870823275
0.8295397423149716,0.0001523150220652546,0.7762022246667367,0.7167560773743442,0.8813766244761985
0.8203867000212968,0.00014156389277462472,0.7762022246667367,0.7167560773743442,0.8813766244761985
0.8194576426654399,0.00014047263214017746,0.7762022246667367,0.7167560773743442,0.8813766244761985
0.8083679945043054,0.00013204540241172491,0.7724608914203038,0.7143921176849158,0.8855677460009688
0.849645038898758,0.00018076373811616958,0.7724608914203038,0.7143921176849158,0.8855677460009688
0.8221400617202035,0.00014830025538779018,0.7724608914203038,0.7143921176849158,0.8855677460009688
0.8116000086708565,0.00013647623698603842,0.7719643107150352,0.7118181416497811,0.8855687666411535
0.7999739159541611,0.0001227453879314472,0.7719643107150352,0.7118181416497811,0.8855687666411535
0.8033498796421524,0.00012673253844083598,0.7719643107150352,0.7118181416497811,0.8855687666411535
0.8155190118202179,0.00015463603635614044,0.7612685118990359,0.7006241526574526,0.8859170208488047
0.8416958220752899,0.00018598568659983312,0.7612685118990359,0.7006241526574526,0.8859170208488047
0.8326213101927527,0.00017511783140192132,0.7612685118990359,0.7006241526574526,0.8859170208488047
0.8350354775281918,0.00018445052599580663,0.7563960149124712,0.6987529070172082,0.8175203498286251
0.8312538878775493,0.00017989246469692587,0.7563960149124712,0.6987529070172082,0.8175203498286251
0.8389937164415783,0.00018922150853938112,0.7563960149124712,0.6987529070172082,0.8175203498286251
0.8512152545675913,0.00020571360147531132,0.7550995074624116,0.7080125669547969,0.8412051296787796
0.848205700705922,0.000202079886885281,0.7550995074624116,0.7080125669547969,0.8412051296787796
0.8211129247681321,0.00016936860449666375,0.7550995074624116,0.7080125669547969,0.8412051296787796
0.8079689241920714,0.0001493761671640747,0.7583042980148044,0.7111658348055561,0.8440184065818446
0.798220475744471,0.00013765578299646588,0.7583042980148044,0.7111658348055561,0.8440184065818446
0.7862213979233399,0.00012322950504984438,0.7583042980148044,0.7111658348055561,0.8440184065818446
0.7890478057549356,0.00012655787157537422,0.7583600602987437,0.7035545872771084,0.8789182948250732
0.7880729569846364,0.00012538592148324466,0.7583600602987437,0.7035545872771084,0.8789182948250732
0.8116523557357163,0.00015373298569729856,0.7583600602987437,0.7035545872771084,0.8789182948250732
0.8089633614028394,0.00014864850959544148,0.7598069158990942,0.702804887806024,0.8788770962914622
0.800817887248463,0.0001388746629093976,0.7598069158990942,0.702804887806024,0.8788770962914622
0.8145376270271971,0.00015533709839688276,0.7598069158990942,0.702804887806024,0.8788770962914622
0.8230036803380617,0.0001587955180351837,0.7649976563463395,0.7082147911052468,0.8788305001414896
0.8230756943541736,0.00015888121255531028,0.7649976563463395,0.7082147911052468,0.8788305001414896
0.8250253330116845,0.00016120479807435375,0.7649976563463395,0.7082147911052468,0.8788305001414896
0.8134777118230389,0.00013817536736128265,0.7723812029751104,0.7190636270658698,0.8609637030151918
0.8167817400057019,0.00014207539052874714,0.7723812029751104,0.7190636270658698,0.8609637030151918
0.8152900154926145,0.00014031458993310936,0.7723812029751104,0.7190636270658698,0.8609637030151918
0.8208577450942508,0.00013797673507917534,0.7795500226111683,0.7195330037846757,0.8432314929994088
0.8296575084901341,0.0001482685174035838,0.7795500226111683,0.7195330037846757,0.8432314929994088
0.8082568036072562,0.00012323920113159933,0.7795500226111683,0.7195330037846757,0.8432314929994088
0.8254440899028664,0.00013574592967846398,0.7857316672839267,0.7243959028279645,0.8470674513675849
0.8231018580727556,0.00013302806300497658,0.7857316672839267,0.7243959028279645,0.8470674513675849
0.8261506869538413,0.0001365657981622494,0.7857316672839267,0.7243959028279645,0.8470674513675849
0.8549445167810701,0.00016574040528917025,0.7891018800570311,0.7306353903204236,0.8509961505987014
0.8656743303939956,0.00017813774868700468,0.7891018800570311,0.7306353903204236,0.8509961505987014
0.8643658107940693,0.0001766258272748769,0.7891018800570311,0.7306353903204236,0.8509961505987014
0.8327390763679151,0.00013220159961538204,0.7956202771076666,0.7386049610644988,0.8558624648610699
0.8247898202890553,0.00012309215043421315,0.7956202771076666,0.7386049610644988,0.8558624648610699
0.8183257527005614,0.00011568461876110084,0.7956202771076666,0.7386049610644988,0.8558624648610699
0.8337728082257956,0.00012646305017667258,0.8014274842264958,0.7530791305890198,0.9023126829149728
0.827367604097187,0.0001191761503223183,0.8014274842264958,0.7530791305890198,0.9023126829149728
0.8362785780178155,0.00012931381597883085,0.8014274842264958,0.7530791305890198,0.9023126829149728
0.8276489082342585,0.00010890627250648995,0.8105438619843035,0.7624022272396294,0.9397951244964272
0.8335503282932178,0.00011554459477883258,0.8105438619843035,0.7624022272396294,0.9397951244964272
0.8375674699218812,0.00012006340068599247,0.8105438619843035,0.7624022272396294,0.9397951244964272
0.8455297784184883,0.00011870532115401873,0.8194306545836317,0.7574630745979227,0.8851113039337348
0.8334652814870546,0.00010528127261342165,0.8194306545836317,0.7574630745979227,0.8851113039337348
0.8406948095864089,0.0001133255267402458,0.8194306545836317,0.7574630745979227,0.8851113039337348
0.8545454072134443,0.00011771767512601842,0.8290386276119593,0.7745983082441112,0.9396720392156865
0.8517321303103793,0.00011462358477827851,0.8290386276119593,0.7745983082441112,0.9396720392156865
0.8705485349900999,0.00013531796739792344,0.8290386276119593,0.7745983082441112,0.9396720392156865
0.9187345283274185,0.0001810427065574338,0.8350477252104088,0.7697445164517016,0.904406114072357
0.9082337110420965,0.00016957685434974276,0.8350477252104088,0.7697445164517016,0.904406114072357
0.8781051978963597,0.00013667954065976046,0.8350477252104088,0.7697445164517016,0.904406114072357
0.8695933531710528,0.00012120585035124377,0.840518160323665,0.7749657387106181,0.9101295109298624
0.8513068570241717,0.00010136872697599817,0.840518160323665,0.7749657387106181,0.9101295109298624
0.8578036243539691,0.00010841638484550992,0.840518160323665,0.7749657387106181,0.9101295109298624
0.8524191192931897,9.606712930253328e-05,0.8464757548481768,0.7901399888910884,0.9728178591629575
0.8466420014321145,8.984418795768464e-05,0.8464757548481768,0.7901399888910884,0.9728178591629575
0.8539500795703021,9.771620905333355e-05,0.8464757548481768,0.7901399888910884,0.9728178591629575
0.8624488326224701,9.913947216325996e-05,0.8535795479278492,0.7902870984715622,0.9723647145486282
0.863737724526536,0.00010051629614478035,0.8535795479278492,0.7902870984715622,0.9723647145486282
0.8778172988534791,0.00011555641065174055,0.8535795479278492,0.7902870984715622,0.9723647145486282
0.8844711073778556,0.00012844346506129254,0.8483897103546135,0.7645610971350122,0.9389058721077752
0.8808661669899566,0.00012456905603692582,0.8483897103546135,0.7645610971350122,0.9389058721077752
0.8821746473344911,0.0001259753804453246,0.8483897103546135,0.7645610971350122,0.9389058721077752
0.8664070911635523,0.00011961215995816152,0.8388556552288962,0.7578992608830288,0.9261079078097337
0.8599757233163619,0.0001126215794282121,0.8388556552288962,0.7578992608830288,0.9261079078097337
0.846969155866716,9.848408377078476e-05,0.8388556552288962,0.7578992608830288,0.9261079078097337
0.8366515042391633,9.779477871986284e-05,0.8292576726977616,0.7582214495105776,0.9433408481259153
0.841584591922849,0.0001032187943324092,0.8292576726977616,0.7582214495105776,0.9433408481259153
0.8325689435001971,9.330592467658598e-05,0.8292576726977616,0.7582214495105776,0.9433408481259153
0.8648434115174407,0.00012510736522359362,0.8324837200447711,0.7578578857001551,0.9618775777673209
0.8609637030151918,0.00012085804758059725,0.8324837200447711,0.7578578857001551,0.9618775777673209
0.8651901740202067,0.00012548718076618853,0.8324837200447711,0.7578578857001551,0.9618775777673209
0.864378902467208,0.00012801848619052285,0.8294872774839367,0.7503318419994376,0.9588810959510947
0.8632862875217464,0.00012681746748082406,0.8294872774839367,0.7503318419994376,0.9588810959510947
